atc1,atc1_label,atc2,atc2_label,atc3,atc3_label,atc4,atc4_label,atc5,atc5_label,boites,rem,bse
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BA,ANTAGONISTES DES RECEPTEURS H2,A02BA01,CIMETIDINE,4179.0,18928.63,28674.07
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BA,ANTAGONISTES DES RECEPTEURS H2,A02BA03,FAMOTIDINE,50088.0,104476.35,132086.55
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BC,INHIBITEURS DE LA POMPE A PROTONS,9999999,Non restitué,11220.0,36352.1,45581.9
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BC,INHIBITEURS DE LA POMPE A PROTONS,A02BC01,OMEPRAZOLE,1296724.0,2282583.4,2681254.67
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BC,INHIBITEURS DE LA POMPE A PROTONS,A02BC02,PANTOPRAZOLE,2374722.0,3968927.47,4504350.4
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BC,INHIBITEURS DE LA POMPE A PROTONS,A02BC03,LANSOPRAZOLE,1077233.0,2530968.42,2823075.17
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BC,INHIBITEURS DE LA POMPE A PROTONS,A02BC04,RABEPRAZOLE,124166.0,412329.52,499679.79
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BC,INHIBITEURS DE LA POMPE A PROTONS,A02BC05,ESOMEPRAZOLE,2508923.0,4549398.73,5286774.52
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BD,ASSOCIATIONS POUR L'ERADICATION D'HELICOBACTER PYLORI,A02BD08,"BISMUTH POTASSIQUE, TETRACYCLINE ET METRONIDAZOLE",25542.0,300368.48,324585.29
A,SYSTEME DIGESTIF ET METABOLISME,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,A02B,MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO),A02BX,AUTRES MEDICAMENTS POUR L'ULCÈRE PEPTIQUE ET LE REFLUX GASTROOESOPHAGIEN (RGO),A02BX13,ALGINIQUE ACIDE EN ASSOCIATION AVEC ANTIACIDES,1083362.0,993787.76,1560802.82
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,9999,Non restitué,99999,Non restitué,9999999,Non restitué,10192.0,32906.39,48796.42
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,99999,Non restitué,9999999,Non restitué,5158.0,9287.98,20588.79
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AA,ANTICHOLINERGIQUES DE SYNTHESE : ESTERS AVEC GROUPEMENT AMINE TERTIAIRE,9999999,Non restitué,3578.0,3649.08,9334.93
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AA,ANTICHOLINERGIQUES DE SYNTHESE : ESTERS AVEC GROUPEMENT AMINE TERTIAIRE,A03AA04,MEBEVERINE,11010.0,10076.8,27890.83
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AA,ANTICHOLINERGIQUES DE SYNTHESE : ESTERS AVEC GROUPEMENT AMINE TERTIAIRE,A03AA05,TRIMEBUTINE,459684.0,739549.21,1533698.64
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AX,AUTRES MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,9999999,Non restitué,12433.0,14747.81,39070.39
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AX,AUTRES MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AX04,PINAVERIUM,32277.0,49066.11,134231.89
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AX,AUTRES MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AX12,PHLOROGLUCINOL,4841714.0,1603882.74,2834221.28
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03A,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AX,AUTRES MEDICAMENTS POUR LES TROUBLES FONCTIONNELS INTESTINAUX,A03AX58,ALVERINE EN ASSOCIATION,383622.0,263333.41,401431.68
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03B,BELLADONE ET DERIVES,A03BB,ALCALOIDES HEMISYNTHETIQUES DE LA BELLADONE : AMMONIUMS QUATERNAIRES,A03BB01,BUTYLSCOPOLAMINE,3932.0,23959.6,27979.78
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03E,ANTISPASMODIQUES ET ANTICHOLINERGIQUES EN ASSOCIATION AVEC D'AUTRES MEDICAMENTS,A03ED,ANTISPASMODIQUES EN ASSOCIATION AVEC D'AUTRES MEDICAMENTS,A03ED,ANTISPASMODIQUES EN ASSOCIATION AVEC D'AUTRES MEDICAMENTS,97472.0,112942.74,234664.44
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03F,STIMULANTS DE LA MOTRICITE INTESTINALE,A03FA,STIMULANTS DE LA MOTRICITE INTESTINALE,9999999,Non restitué,5742.0,9796.64,13077.06
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03F,STIMULANTS DE LA MOTRICITE INTESTINALE,A03FA,STIMULANTS DE LA MOTRICITE INTESTINALE,A03FA01,METOCLOPRAMIDE,679801.0,575701.48,713393.71
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03F,STIMULANTS DE LA MOTRICITE INTESTINALE,A03FA,STIMULANTS DE LA MOTRICITE INTESTINALE,A03FA03,DOMPERIDONE,151688.0,129573.05,194362.54
A,SYSTEME DIGESTIF ET METABOLISME,A03,MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX,A03F,STIMULANTS DE LA MOTRICITE INTESTINALE,A03FA,STIMULANTS DE LA MOTRICITE INTESTINALE,A03FA05,ALIZAPRIDE,2838.0,7069.41,7395.0
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,99999,Non restitué,9999999,Non restitué,5126.0,48291.1,52150.02
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AA,ANTAGONISTES DE LA SEROTONINE (5HT3),9999999,Non restitué,6716.0,110887.08,113742.14
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AA,ANTAGONISTES DE LA SEROTONINE (5HT3),A04AA01,ONDANSETRON,928398.0,2837970.75,2865434.9
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AA,ANTAGONISTES DE LA SEROTONINE (5HT3),A04AA02,GRANISETRON,66176.0,42906.36,42781.01
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AA,ANTAGONISTES DE LA SEROTONINE (5HT3),A04AA55,PALONOSETRON EN ASSOCIATION,79078.0,17978.77,16068.06
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AD,AUTRES ANTIEMETIQUES,9999999,Non restitué,6286.0,70982.3,75118.46
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AD,AUTRES ANTIEMETIQUES,A04AD01,SCOPOLAMINE,3862.0,17601.78,18353.46
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AD,AUTRES ANTIEMETIQUES,A04AD05,METOPIMAZINE,550886.0,580969.66,1062424.89
A,SYSTEME DIGESTIF ET METABOLISME,A04,ANTIEMETIQUES ET ANTINAUSEEUX,A04A,ANTIEMETIQUES ET ANTINAUSEEUX,A04AD,AUTRES ANTIEMETIQUES,A04AD12,APREPITANT,536844.0,1523301.73,1503990.39
A,SYSTEME DIGESTIF ET METABOLISME,A05,THERAPEUTIQUE HEPATIQUE ET BILIAIRE,9999,Non restitué,99999,Non restitué,9999999,Non restitué,2856.0,15490.49,18125.54
A,SYSTEME DIGESTIF ET METABOLISME,A05,THERAPEUTIQUE HEPATIQUE ET BILIAIRE,A05A,THERAPEUTIQUE BILIAIRE,99999,Non restitué,9999999,Non restitué,545.0,0.0,0.0
A,SYSTEME DIGESTIF ET METABOLISME,A05,THERAPEUTIQUE HEPATIQUE ET BILIAIRE,A05A,THERAPEUTIQUE BILIAIRE,A05AA,ACIDES BILIAIRES,A05AA02,URSODESOXYCHOLIQUE ACIDE,412930.0,1084190.79,998201.2
A,SYSTEME DIGESTIF ET METABOLISME,A05,THERAPEUTIQUE HEPATIQUE ET BILIAIRE,A05A,THERAPEUTIQUE BILIAIRE,A05AX,AUTRES MEDICAMENTS POUR LA THERAPEUTIQUE BILIAIRE,9999999,Non restitué,597.0,0.0,0.0
A,SYSTEME DIGESTIF ET METABOLISME,A05,THERAPEUTIQUE HEPATIQUE ET BILIAIRE,A05A,THERAPEUTIQUE BILIAIRE,A05AX,AUTRES MEDICAMENTS POUR LA THERAPEUTIQUE BILIAIRE,A05AX04,MARALIXIBAT CHLORURE,156.0,0.0,0.0
A,SYSTEME DIGESTIF ET METABOLISME,A05,THERAPEUTIQUE HEPATIQUE ET BILIAIRE,A05A,THERAPEUTIQUE BILIAIRE,A05AX,AUTRES MEDICAMENTS POUR LA THERAPEUTIQUE BILIAIRE,A05AX05,ODEVIXIBAT,224.0,0.0,0.0
A,SYSTEME DIGESTIF ET METABOLISME,A05,THERAPEUTIQUE HEPATIQUE ET BILIAIRE,A05B,"THERAPEUTIQUE HEPATIQUE, LIPOTROPIQUES",A05BA,THERAPEUTIQUE HEPATIQUE,A05BA,THERAPEUTIQUE HEPATIQUE,7147.0,14144.949999999999,14799.06
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,99999,Non restitué,9999999,Non restitué,25197.0,146419.19,215005.94
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AA,LAXATIFS LUBRIFIANTS,9999999,Non restitué,1.0,0.31,2.07
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AA,LAXATIFS LUBRIFIANTS,A06AA51,HUILE DE PARAFFINE EN ASSOCIATION,56550.0,115963.79,198757.72
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AB,LAXATIFS STIMULANTS,A06AB58,"PICOSULFATE DE SODIUM, ASSOCIATIONS",114040.0,315720.72,358588.9
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AC,LAXATIFS DE LEST,9999999,Non restitué,41.0,49.260000000000005,179.35000000000002
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AC,LAXATIFS DE LEST,A06AC01,ISPAGHUL (GRAINE DE PSYLLIUM),339626.0,334431.82,491648.28
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AD,LAXATIFS OSMOTIQUES,9999999,Non restitué,15036.0,27818.95,47279.55
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AD,LAXATIFS OSMOTIQUES,A06AD10,SELS MINERAUX EN ASSOCIATION,55480.0,176744.52,196175.7
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AD,LAXATIFS OSMOTIQUES,A06AD11,LACTULOSE,618971.0,948995.92,1291485.69
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AD,LAXATIFS OSMOTIQUES,A06AD12,LACTITOL,21730.0,28552.02,54029.17
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AD,LAXATIFS OSMOTIQUES,A06AD15,MACROGOL,2346257.0,2193766.28,2963724.2
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AD,LAXATIFS OSMOTIQUES,A06AD65,MACROGOL EN ASSOCIATION,913134.0,1617434.1,1964773.04
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AG,LAVEMENTS,A06AG20,ASSOCIATIONS,703991.0,456089.63,473531.25
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AH,ANTAGONISTES DE RECEPTEURS,9999999,Non restitué,1510.0,70793.18,82175.81
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AH,ANTAGONISTES DE RECEPTEURS,A06AH03,HALOXEGOL,20618.0,298984.86,215650.98
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AH,ANTAGONISTES DE RECEPTEURS,A06AH05,NALDEMEDINE,2767.0,43344.52,31644.579999999998
A,SYSTEME DIGESTIF ET METABOLISME,A06,LAXATIFS,A06A,LAXATIFS,A06AX,AUTRES LAXATIFS,A06AX02,MEDICAMENTS PRODUISANT DE L'ANHYDRIDE CARBONIQUE,246176.0,195371.06,266389.35
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",9999,Non restitué,99999,Non restitué,9999999,Non restitué,15449.0,189594.13,221724.63999999998
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07A,ANTIINFECTIEUX INTESTINAUX,A07AA,ANTIBIOTIQUES,9999999,Non restitué,3561.0,87221.59,86618.81
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07A,ANTIINFECTIEUX INTESTINAUX,A07AA,ANTIBIOTIQUES,A07AA02,NYSTATINE,109310.0,158163.2,190182.58
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07A,ANTIINFECTIEUX INTESTINAUX,A07AA,ANTIBIOTIQUES,A07AA11,RIFAXIMINE,28946.0,14311.17,10996.8
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07B,ADSORBANTS INTESTINAUX,A07BC,AUTRES ADSORBANTS INTESTINAUX,A07BC05,DIOSMECTITE,335137.0,454535.17,610509.08
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,A07DA,RALENTISSEURS DE LA MOTRICITE INTESTINALE,A07DA03,LOPERAMIDE,1096740.0,1003431.73,1175867.22
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,99999,Non restitué,9999999,Non restitué,2834.0,132658.9,145097.18
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EA,CORTICOIDES A ACTION LOCALE,9999999,Non restitué,1067.0,12149.76,12717.18
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EA,CORTICOIDES A ACTION LOCALE,A07EA02,HYDROCORTISONE,72.0,51.02,61.84
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EA,CORTICOIDES A ACTION LOCALE,A07EA06,BUDESONIDE,30393.0,237597.25,199817.56
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EC,ACIDE AMINOSALICYLIQUE ET ANALOGUES,9999999,Non restitué,5205.0,64157.56,69261.08
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EC,ACIDE AMINOSALICYLIQUE ET ANALOGUES,A07EC,ACIDE AMINOSALICYLIQUE ET ANALOGUES,362.0,3385.52,2551.95
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EC,ACIDE AMINOSALICYLIQUE ET ANALOGUES,A07EC01,SULFASALAZINE,23605.0,121959.04,121188.26
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07E,ANTIINFLAMMATOIRES INTESTINAUX,A07EC,ACIDE AMINOSALICYLIQUE ET ANALOGUES,A07EC02,MESALAZINE,223017.0,965051.38,903058.29
A,SYSTEME DIGESTIF ET METABOLISME,A07,"ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX",A07X,AUTRES ANTIDIARRHEIQUES,A07XA,AUTRES ANTIDIARRHEIQUES,A07XA04,RACECADOTRIL,684581.0,1193322.43,1750538.84
A,SYSTEME DIGESTIF ET METABOLISME,A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",A09A,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",A09AA,PREPARATIONS ENZYMATIQUES,A09AA02,"MULTIENZYMES (LIPASE, PROTEASE...)",537743.0,713561.66,722346.18
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,9999,Non restitué,99999,Non restitué,9999999,Non restitué,2810.0,74476.49,78672.96
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,99999,Non restitué,9999999,Non restitué,8704.0,234361.97,242339.64
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AB,INSULINES ET ANALOGUES DACTION RAPIDE POUR INJECTION,9999999,Non restitué,10596.0,234216.35,243286.86
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AB,INSULINES ET ANALOGUES DACTION RAPIDE POUR INJECTION,A10AB01,INSULINE HUMAINE,590.0,12859.98,13293.17
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AB,INSULINES ET ANALOGUES DACTION RAPIDE POUR INJECTION,A10AB04,INSULINE LISPRO,746954.0,930105.48,927339.01
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AB,INSULINES ET ANALOGUES DACTION RAPIDE POUR INJECTION,A10AB05,INSULINE ASPART,1615658.0,1519989.66,1518911.62
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AB,INSULINES ET ANALOGUES DACTION RAPIDE POUR INJECTION,A10AB06,INSULINE GLULISINE,66454.0,263634.83,263787.85
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AC,INSULINES ET ANALOGUES D'ACTION INTERMEDIAIRE POUR INJECTION,A10AC01,INSULINE HUMAINE,17891.0,159403.04,162330.88
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AD,INSULINES ET ANALOGUES DACTION INTERMEDIAIRE ET À DEBUT DACTION RAPIDE POUR INJECTION,9999999,Non restitué,3602.0,86397.68,89465.4
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AD,INSULINES ET ANALOGUES DACTION INTERMEDIAIRE ET À DEBUT DACTION RAPIDE POUR INJECTION,A10AD01,INSULINE HUMAINE,119.0,1270.03,1337.3799999999999
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AD,INSULINES ET ANALOGUES DACTION INTERMEDIAIRE ET À DEBUT DACTION RAPIDE POUR INJECTION,A10AD04,INSULINE LISPRO,3713.0,43477.39,43787.3
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AD,INSULINES ET ANALOGUES DACTION INTERMEDIAIRE ET À DEBUT DACTION RAPIDE POUR INJECTION,A10AD05,INSULINE ASPART,19033.0,126188.77,126883.28
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AE,INSULINES ET ANALOGUES DACTION LENTE POUR INJECTION,9999999,Non restitué,8865.0,361068.78,365761.65
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AE,INSULINES ET ANALOGUES DACTION LENTE POUR INJECTION,A10AE04,INSULINE GLARGINE,755935.0,1421587.67,1422714.72
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AE,INSULINES ET ANALOGUES DACTION LENTE POUR INJECTION,A10AE05,INSULINE DETEMIR,56352.0,217107.68,216188.41999999998
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AE,INSULINES ET ANALOGUES DACTION LENTE POUR INJECTION,A10AE06,INSULINE DEGLUDEC,264039.0,254804.92,240689.22
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10A,INSULINES ET ANALOGUES,A10AE,INSULINES ET ANALOGUES DACTION LENTE POUR INJECTION,A10AE56,INSULINE DEGLUDEC ET LIRAGLUTIDE,49349.0,17109.670000000002,16617.66
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10B,"MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES",99999,Non restitué,9999999,Non restitué,25465.0,308660.43,330563.05
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10B,"MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES",A10BA,BIGUANIDES,A10BA02,METFORMINE,1916812.0,4587218.52,4784786.08
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10B,"MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES",A10BB,"SULFAMIDES, DERIVES DE L'UREE",9999999,Non restitué,8622.0,38908.98,40831.92
A,SYSTEME DIGESTIF ET METABOLISME,A10,MEDICAMENTS DU DIABETE,A10B,"MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES",A10BB,"SULFAMIDES, DERIVES DE L'UREE",A10BB01,GLIBENCLAMIDE,13793.0,53877.17,55658.7
